 &plot nbnd=  76, nks=   481 /
  -49.450  -49.450  -49.438  -49.438  -22.429  -22.422  -22.384  -22.381  -13.896  -13.835
  -13.801  -13.783  -13.777  -13.700  -13.606  -13.565   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.414   -0.412   -0.410   -0.409   -0.408   -0.404   -0.402   -0.402   -0.399
   -0.382   -0.378   -0.378   -0.376    6.503    6.547    7.786    7.906   12.326   12.351
   12.425   12.533   13.376   13.551   14.272   14.294   14.462   14.542   15.753   15.850
   17.256   17.438   17.464   17.596   18.728   18.953   19.905   20.151   20.480   20.518
   22.367   22.406   22.969   22.987   23.336   23.359
            0.000000  0.000000  0.792565
  -49.449  -49.449  -49.438  -49.438  -22.430  -22.423  -22.388  -22.385  -13.900  -13.845
  -13.803  -13.792  -13.781  -13.702  -13.612  -13.571   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.413   -0.412   -0.410   -0.409   -0.408   -0.405   -0.402   -0.402   -0.400
   -0.381   -0.378   -0.378   -0.376    6.625    6.671    7.794    7.901   12.253   12.257
   12.400   12.523   13.406   13.622   14.184   14.226   14.439   14.521   15.642   15.739
   17.200   17.457   17.493   17.507   18.887   19.105   20.073   20.319   20.535   20.557
   22.388   22.433   22.990   23.034   23.327   23.367
            0.000000  0.000000  0.825589
  -49.448  -49.448  -49.438  -49.438  -22.431  -22.425  -22.391  -22.388  -13.905  -13.854
  -13.809  -13.801  -13.780  -13.703  -13.619  -13.577   -2.397   -2.396   -2.396   -2.396
   -2.391   -2.390   -2.389   -2.388   -2.366   -2.366   -2.366   -2.366   -0.417   -0.416
   -0.416   -0.413   -0.412   -0.409   -0.409   -0.408   -0.405   -0.402   -0.402   -0.400
   -0.381   -0.378   -0.378   -0.376    6.741    6.789    7.799    7.893   12.169   12.185
